floor,floors_count,rooms_count,total_meters,price_per_month,district,street,house_number,underground,lat,lon,geo_quality,dist_to_center_km,dist_to_metro_km,parks_1km,groceries_top_1km,schools_1km,pharmacies_top_1km,clinics_1km
20,22,4,120.0,220000,Пресненский, Сергея Макеева,1,Москва-Сити,55.7565836,37.5495591,1,4.281420159411078,1.4148769625941002,2,6,1,3,6
1,5,3,64.4,224000,Пресненский, Анатолия Живова,10,Улица 1905 года,55.7602024,37.5518815,1,4.20529904664127,0.771735090109394,5,4,2,2,5
33,68,0,52.0,210000,Пресненский,1-й Красногвардейский проезд,22с1,Москва-Сити,55.7506195,37.5352543,0,5.149150810055553,0.324451571491303,2,4,0,7,1
17,17,3,104.0,210000,Тропарево-Никулино, Академика Анохина,2К2,Юго-Западная,55.6712534,37.4752818,1,12.650254082531369,1.0188713190804255,1,3,3,1,5
6,11,3,75.0,210000,Дорогомилово,Кутузовский проспект,2/1К1А,Киевская,55.7507372,37.564864,1,3.296938656161842,0.8076368281387555,4,3,4,2,1
6,9,3,75.0,210000,Дорогомилово,Кутузовский проспект,2/1К1А,Киевская,55.7507372,37.564864,1,3.296938656161842,0.8076368281387555,4,3,4,2,1
17,17,3,104.0,210000,Тропарево-Никулино, Академика Анохина,2К2,Юго-Западная,55.6712534,37.4752818,1,12.650254082531369,1.0188713190804255,1,3,3,1,5
6,6,4,80.0,220000,Арбат, Новый Арбат,23,Смоленская,55.752077,37.5817415,1,2.2376324294630536,0.3340109500223349,11,6,5,5,18
6,12,1,60.0,210000,Мещанский,Ботанический переулок,5,Проспект Мира,55.7786195,37.6384635,0,3.235140019913646,0.3197798956119316,5,8,7,6,12
12,36,3,89.0,220000,Беговой,Ленинградский проспект,34А,Динамо,55.8005961,37.5325653,0,7.575312149467647,2.009211587435932,2,7,4,8,6
2,6,4,110.0,220000,Тверской,1-я Тверская-Ямская ,18,Маяковская,55.773296,37.591238,1,2.880016930589614,0.4964234729099714,7,7,1,10,15
44,75,0,37.4,220000,Пресненский,1-й Красногвардейский проезд,15,Деловой центр,55.7506195,37.5352543,0,5.149150810055553,0.3148728506398738,2,4,0,7,1
1,5,4,64.4,224000,Пресненский, Анатолия Живова,10,Улица 1905 года,55.7602024,37.5518815,1,4.20529904664127,0.771735090109394,5,4,2,2,5
70,85,2,75.0,250000,Пресненский,1-й Красногвардейский проезд,21с1,Москва-Сити,55.7506195,37.5352543,0,5.149150810055553,0.324451571491303,2,4,0,7,1
4,5,3,135.0,270000,Пресненский,Малый Кисловский переулок,7,Арбатская,55.7557779,37.602394,1,1.0333035711636325,0.4099096608875127,11,3,8,4,13
75,95,2,88.0,265000,Пресненский,набережная Пресненская,12,Деловой центр,55.7456649,37.5364637,0,5.120466540949599,0.4266242828511009,3,2,3,8,1
13,18,4,92.4,250000,Беговой,Ленинградский проспект,29к1,Динамо,55.7852404,37.5627461,1,5.037099702466684,0.5715783981816792,2,6,3,3,5
7,7,3,85.0,280000,Пресненский,Садовая-Кудринская ,32С2,Маяковская,55.7652372,37.5905423,1,2.2368802176529794,0.6190421377294683,7,3,4,4,21
49,63,3,90.0,290000,Пресненский,1-й Красногвардейский проезд,22с1,Москва-Сити,55.7506195,37.5352543,0,5.149150810055553,0.324451571491303,2,4,0,7,1
4,8,3,135.0,270000,Арбат, Арбат,51С1,Смоленская,55.7476609,37.5864125,1,2.004988674550168,0.3088716946262941,6,6,5,6,21
15,78,2,63.0,229999,Пресненский,1-й Красногвардейский проезд,22с2,Москва-Сити,55.7519171,37.5342124,1,5.21191287417172,0.4386186256706008,1,3,0,4,1
9,9,3,72.0,250000,Пресненский, 1905 года,5,Улица 1905 года,55.7601825,37.5579631,1,3.834132182124133,0.4975706841086301,3,3,4,4,7
44,68,0,53.4,250000,Пресненский,1-й Красногвардейский проезд,22с1,Москва-Сити,55.7506195,37.5352543,0,5.149150810055553,0.324451571491303,2,4,0,7,1
2,16,3,100.0,230000,Хамовники,Малый Власьевский переулок,3к1,Кропоткинская,55.7457213,37.5925175,1,1.713262083334944,0.733769670687195,6,2,7,3,18
8,12,3,111.0,250000,Замоскворечье,Мытная ,7с1,Шаболовская,55.7221758,37.6186542,1,3.319645016533692,0.76998564147105,2,6,5,3,9
6,8,2,70.0,250000,Арбат, Новый Арбат,30/9,Смоленская,55.7530017,37.5827636,1,2.1763604548081315,0.4373041953128418,17,5,5,3,18
2,16,3,100.0,230000,Хамовники,Малый Власьевский переулок,3к1,Кропоткинская,55.7457213,37.5925175,1,1.713262083334944,0.733769670687195,6,2,7,3,18
17,23,4,145.0,240000,Сокол, Алабяна,13к1,Панфиловская,55.7996729,37.5063367,1,8.740950230157141,0.4688810004412993,3,4,3,2,0
59,68,2,60.5,249999,Пресненский,1-й Красногвардейский проезд,22с1,Москва-Сити,55.7506195,37.5352543,0,5.149150810055553,0.324451571491303,2,4,0,7,1
17,23,4,145.0,240000,Сокол, Алабяна,13к1,Панфиловская,55.7996729,37.5063367,1,8.740950230157141,0.4688810004412993,3,4,3,2,0
28,68,2,83.6,250000,Пресненский,1-й Красногвардейский проезд,22с1,Москва-Сити,55.7506195,37.5352543,0,5.149150810055553,0.324451571491303,2,4,0,7,1
4,25,3,73.4,245000,Кунцево,Рублевское шоссе,101,Молодежная,55.7434168,37.4222655,1,12.25604550941211,0.4735054719693786,0,8,3,2,3
29,85,2,95.0,230000,Пресненский,1-й Красногвардейский проезд,21с2,Москва-Сити,55.7493216,37.5341205,1,5.226463165635596,0.1639007611751249,2,4,0,7,1
55,78,2,80.0,230000,Пресненский,1-й Красногвардейский проезд,22с2,Москва-Сити,55.7519171,37.5342124,1,5.21191287417172,0.4386186256706008,1,3,0,4,1
14,33,2,70.0,230000,Таганский,Котельническая набережная,1/15кБ,Китай-город,55.7471203,37.6428084,1,1.6750980434374914,0.9800264754612058,5,3,3,0,8
10,44,3,70.0,240000,Пресненский,Ходынская ,2,Улица 1905 года,55.7703351,37.5637969,1,3.928641061990696,0.7170393550929757,1,4,2,1,4
3,53,2,58.0,250000,Раменки,Мосфильмовская ,8,Ломоносовский проспект,55.7109782,37.5043164,0,8.428969449095305,1.2918057338277125,1,1,0,0,2
17,33,2,66.0,230000,Таганский,Котельническая набережная,1/15кБ,Китай-город,55.7471203,37.6428084,1,1.6750980434374914,0.9800264754612058,5,3,3,0,8
3,10,1,50.0,250000,Басманный,Чистопрудный бульвар,12К4,Чистые пруды,55.7616077,37.6428525,1,1.911135850266748,0.4720271113971374,9,4,7,5,25
65,78,0,40.0,240000,Пресненский,1-й Красногвардейский проезд,22с1,Москва-Сити,55.7506195,37.5352543,0,5.149150810055553,0.324451571491303,2,4,0,7,1
12,24,3,96.3,240000,Филевский парк,Барклая ,6Ак1,Багратионовская,55.7407159,37.5065589,1,7.056309030912463,0.6736077796222854,0,3,2,2,1
51,69,2,51.0,250000,Пресненский,Краснопресненская набережная,14Ак3,Москва-Сити,55.7539404,37.5704554,0,2.9515235047088475,2.446935966510825,4,0,3,0,2
20,85,2,91.0,250000,Пресненский,1-й Красногвардейский проезд,21с2,Москва-Сити,55.7493216,37.5341205,1,5.226463165635596,0.1639007611751249,2,4,0,7,1
3,23,3,120.0,230000,Басманный,набережная Академика Туполева,15,Бауманская,55.7605677,37.6807465,1,4.069914192199534,1.3205693703401882,4,4,0,1,2
8,14,2,60.0,230000,Пресненский, Пресненский Вал,14к4,Улица 1905 года,55.7661123,37.5678464,1,3.47926976589014,0.4240030569420702,1,10,2,5,13
38,66,0,50.3,230000,Пресненский,1-й Красногвардейский проезд,22с1,Москва-Сити,55.7506195,37.5352543,0,5.149150810055553,0.324451571491303,2,4,0,7,1
6,14,2,90.0,230000,Даниловский, Архитектора Щусева,1,ЗИЛ,55.6997107,37.6377498,1,5.953483445858627,0.6806369135756664,1,1,1,4,2
16,23,4,150.0,240000,Покровское-Стрешнево,Иваньковское шоссе,5,Щукинская,55.8199762,37.4659342,1,12.12000925124531,1.1879962983725385,0,3,0,0,5
16,23,4,153.0,240000,Покровское-Стрешнево,Иваньковское шоссе,5,Щукинская,55.8199762,37.4659342,1,12.12000925124531,1.1879962983725385,0,3,0,0,5
4,8,3,110.0,250000,Хамовники,Староконюшенный переулок,19,Кропоткинская,55.7459389,37.5950711,1,1.5581298930682743,0.5768571407468878,5,2,6,3,18
5,6,4,95.0,250000,Арбат, Арбат,47/23,Смоленская,55.7479891,37.5875903,1,1.924713810770308,0.3601926747122281,6,6,6,7,22
1,7,3,70.0,250000,Пресненский,переулок Брюсов,7,Тверская,55.7583782,37.6057753,1,1.01858815913671,0.783118813135281,10,3,4,6,11
14,24,4,158.2,250000,Тропарево-Никулино, Коштоянца,20К1,Юго-Западная,55.6742903,37.4776989,1,12.304325867605796,1.2806334431215718,1,3,3,1,1
4,12,3,70.0,240000,Сокол, Врубеля,4к1,Сокол,55.8060732,37.5020787,1,9.392400860950069,0.8247274652459238,1,1,2,1,3
8,14,2,60.0,230000,Пресненский, Пресненский Вал,14к4,Улица 1905 года,55.7661123,37.5678464,1,3.47926976589014,0.4240030569420702,1,10,2,5,13
54,75,2,88.6,250000,Пресненский,набережная Пресненская,8с1,Деловой центр,55.7456649,37.5364637,0,5.120466540949599,0.4266242828511009,3,2,3,8,1
10,44,3,73.0,230000,Пресненский,Ходынская ,2,Улица 1905 года,55.7703351,37.5637969,1,3.928641061990696,0.7170393550929757,1,4,2,1,4
11,11,4,122.0,250000,Можайский, Багрицкого,10к4,Рабочий Посёлок,55.7234887,37.4332746,1,11.961073950831857,1.1734234206161147,0,4,3,0,3
4,8,2,48.0,230000,Беговой, 1-я Ямского Поля,1к1,Белорусская,55.780174,37.58019,1,3.904537961352701,0.4209087740753255,2,3,2,3,12
4,5,4,130.0,250000,Гагаринский,Андреевская набережная,1К1,Ленинский проспект,55.7129532,37.5779497,1,5.000480005448471,0.8159060205206071,0,1,2,0,0
35,78,2,65.0,250000,Пресненский,1-й Красногвардейский проезд,22с2,Москва-Сити,55.7519171,37.5342124,1,5.21191287417172,0.4386186256706008,1,3,0,4,1
2,12,4,135.0,250000,Якиманка, Серафимовича,2,Боровицкая,55.7434543,37.6150648,0,0.964898304153706,0.8512872362953999,7,2,1,1,2
7,8,2,75.1,250000,Басманный,Лубянский проезд,17,Китай-город,55.7560352,37.6331909,1,1.0785142851860148,0.1911569757058255,5,1,2,3,19
15,57,4,200.0,250000,Хорошевский,Чапаевский переулок,3,Аэропорт,55.7981821,37.5203822,1,7.95202599724498,0.6791033603930299,5,4,7,1,5
7,8,2,66.0,230000,Аэропорт, Самеда Вургуна,5,Сокол,55.8073228,37.5260675,1,8.396486805148564,0.7040124175566302,3,5,3,2,3
8,15,3,75.0,230000,Хорошевский, Викторенко,11,Аэропорт,55.7953992,37.5269091,1,7.44071670036542,0.6033494079521846,3,3,4,0,3
18,29,3,72.0,250000,Филевский парк,Береговой проезд,3,Фили,55.7574628,37.5090225,1,6.814645515650518,1.5076168971044153,1,8,2,4,2
33,44,3,200.0,250000,Фили-Давыдково,Давыдковская ,3,Славянский бульвар,55.7273844,37.4800654,1,9.02871095585354,0.6496972515934942,0,1,5,2,1
38,49,3,81.0,250000,Хорошево-Мневники, Генерала Глаголева,14Ак1,Мнёвники,55.7839307,37.4631366,0,10.286923317834908,2.584834146877521,0,6,6,0,3
11,30,3,134.0,230000,Войковский,Ленинградское шоссе,25к3,Балтийская,55.8280988,37.4878925,1,11.713688777321783,0.571804864197342,0,2,2,1,0
3,24,3,70.0,240000,Пресненский,Мантулинская ,9к2,Москва-Сити,55.7554191,37.5445134,1,4.582665324565991,1.0998406955163185,2,5,0,2,5
8,26,3,86.0,240000,Хорошевский,Хорошевское шоссе,25Ак1,Полежаевская,55.7775281,37.5147099,0,7.027854785671218,0.2024806188935458,1,4,1,0,2
5,8,1,50.0,250000,Якиманка,Софийская набережная,34,Новокузнецкая,55.7473038,37.6228053,1,0.620998109561221,0.6801803482826704,4,0,2,1,4
35,47,3,92.8,230000,Бутырский,Новодмитровская ,2к5,Дмитровская,55.8034246,37.5911898,1,5.947690236352497,0.7838273021826513,2,2,1,3,2
3,4,3,102.0,250000,Хамовники,Малый Левшинский переулок,14/9С2,Смоленская,55.7423738,37.590492,1,2.002034583534049,0.9097555980281166,7,3,4,3,16
28,78,2,60.0,230000,Пресненский,1-й Красногвардейский проезд,22с2,Москва-Сити,55.7519171,37.5342124,1,5.21191287417172,0.4386186256706008,1,3,0,4,1
18,24,3,82.0,250000,Южнопортовый,Волгоградский проспект,32/5к1,Угрешская,55.7202285,37.6904617,1,5.776062437733752,0.5043724795545268,0,0,0,2,1
6,7,3,85.0,235000,Хамовники,Фрунзенская набережная,54,Лужники,55.7163654,37.5781892,1,4.666639572155532,1.042900740149697,5,1,4,1,3
35,47,3,92.8,239900,Бутырский,Новодмитровская ,2к5,Дмитровская,55.8034246,37.5911898,1,5.947690236352497,0.7838273021826513,2,2,1,3,2
27,62,2,62.0,240000,Пресненский,1-й Красногвардейский проезд,22с2,Москва-Сити,55.7519171,37.5342124,1,5.21191287417172,0.4386186256706008,1,3,0,4,1
2,5,3,101.0,230000,Замоскворечье, Большая Ордынка,17С1,Третьяковская,55.7425379,37.6258043,1,1.1758247548848444,0.2013458505513602,8,2,2,5,9
42,68,2,68.0,230000,Пресненский,1-й Красногвардейский проезд,22с1,Москва-Сити,55.7506195,37.5352543,0,5.149150810055553,0.324451571491303,2,4,0,7,1
12,14,1,60.4,250000,Даниловский, Архитектора Щусева,3,ЗИЛ,55.6987534,37.6370941,1,6.049070760862832,0.7058193367125575,2,1,1,4,2
