floor,floors_count,rooms_count,total_meters,price_per_month,district,street,house_number,underground,lat,lon,geo_quality
7,17,3,80.0,110000,Крылатское, Крылатские Холмы,30К5,Крылатское,55.7686214,37.4115467,1
12,13,2,52.8,104600,Тропарево-Никулино,проспект Вернадского,94к5,Тропарёво,55.6521888,37.4729123,1
7,43,1,41.0,120000,Хорошевский,Ленинградский проспект,37/4,ЦСКА,55.7934582,37.5405641,1
2,12,2,66.0,112800,Мещанский, Дурова,13/1,Достоевская,55.7803116,37.620167,1
3,9,2,51.0,104600,Даниловский,Дербеневская набережная,13/17К3,Крестьянская застава,55.7204275,37.651874,1
16,22,2,78.0,120000,Раменки, Пырьева,9к3,Поклонная,55.7268069,37.5227194,1
4,6,1,33.0,115000,Таганский,Большой Факельный переулок,9/11,Марксистская,55.7415841,37.6654386,1
11,12,2,40.0,110000,Покровское-Стрешнево,бульвар Чкаловский,9к2,Спартак,55.8215284,37.4287448,1
11,23,2,60.1,110000,Обручевский,Профсоюзная ,68к3,Новые Черёмушки,55.6648162,37.5449839,1
2,5,3,56.6,110000,Хамовники,Малая Пироговская ,23,Спортивная,55.727219,37.5658687,1
19,21,2,58.0,110000,Академический, Кедрова,16К3,Академическая,55.6813333,37.5713659,1
30,33,1,44.4,114900,Очаково-Матвеевское,Очаковское шоссе,5к3,Аминьевская,55.6948285,37.4617782,1
4,52,1,47.5,109000,Раменки,Мичуринский проспект,56,Раменки,55.695807,37.4853771,1
15,15,2,58.0,120000,Таганский,переулок Большой Симоновский,2,Пролетарская,55.7282436,37.6727628,1
14,15,1,61.9,107900,Ломоносовский, Вавилова,97,Новые Черёмушки,55.6755403,37.5409529,1
2,4,3,80.0,110000,Таганский,Воронцовская ,13/14С3,Марксистская,55.739469,37.6579147,1
3,17,3,74.7,110000,Нагорный,Черноморский бульвар,4к1,Варшавская,55.6458119,37.6160719,1
4,23,3,52.0,115000,Лефортово,Красноказарменная ,15к4,Лефортово,55.760424,37.6904281,0
4,33,2,68.0,120000,Кунцево, Академика Павлова,56к1,Крылатское,55.7478062,37.4085282,1
10,33,2,50.1,104600,Головинский,Кронштадтский бульвар,8к2,Водный стадион,55.8418998,37.4969736,1
21,25,2,54.2,105000,Щукино, Берзарина,32,Щукинская,55.7910189,37.4711374,1
17,29,-1,29.0,105000,Хорошево-Мневники,Шелепихинская набережная,34к4,Шелепиха,55.7638327,37.5133378,1
32,33,2,49.9,108900,Нижегородский,Перовское шоссе,2к2,Нижегородская,55.7341049,37.7401724,1
8,9,3,56.0,110000,Южнопортовый, Симоновский Вал,7К1,Пролетарская,55.7276701,37.6648275,1
3,26,1,39.1,104600,Лефортово,Красноказарменная ,15к2,Авиамоторная,55.7565025,37.7058316,1
25,33,2,53.0,106600,Нагатино-Садовники,2-й Нагатинский проезд,2/2к2,Кленовый бульвар,55.6775834,37.6413011,1
2,32,2,40.0,110000,Южнопортовый,Волгоградский проспект,32/5к2,Угрешская,55.7195825,37.6900195,1
6,10,2,65.0,120000,Дорогомилово,Кутузовский проспект,22,Москва-Сити,55.7460933,37.5496998,1
27,33,2,56.0,115000,Хорошевский,Хорошевское шоссе,12к1,Беговая,55.7749222,37.5509291,1
5,5,2,50.0,115000,Арбат,Поварская ,29/36С1,Баррикадная,55.7565358,37.5884107,1
7,7,-1,34.0,110000,Басманный,Нижняя Красносельская ,35С2,Бауманская,55.7759236,37.6724628,1
2,15,1,33.0,103500,Хорошевский,Ходынский бульвар,2,ЦСКА,55.7891099,37.5384095,1
23,46,1,32.7,110000,Хорошево-Мневники,Шелепихинская набережная,34к6,Шелепиха,55.7639263,37.5099821,1
8,13,2,61.0,110000,Замоскворечье,Большая Пионерская ,46,Серпуховская,55.7245005,37.6344167,1
29,34,2,44.8,110000,Войковский, Адмирала Макарова,6Ак1,Водный стадион,55.8338694,37.4910559,0
3,14,2,56.0,120000,Сокольники,Русаковская ,22,Сокольники,55.7864505,37.6787438,1
7,7,2,100.0,105000,Замоскворечье,Пятницкая ,76,Добрынинская,55.7309771,37.6254431,1
14,21,1,30.1,105000,Щукино, Ротмистрова,2к3,Октябрьское поле,55.7915517,37.4771638,1
33,33,2,65.0,110000,Тропарево-Никулино,проспект Вернадского,105к4,Юго-Западная,55.6634522,37.4869147,1
27,29,1,41.6,115000,Хорошево-Мневники,Шелепихинская набережная,40к3,Шелепиха,55.768179,37.5029085,1
4,30,3,65.0,115000,Южнопортовый,Волгоградский проспект,32/3к7,Угрешская,55.7210759,37.6948733,1
4,15,2,52.0,120000,Тверской,3-й Самотечный переулок,2,Достоевская,55.7790564,37.6158652,1
4,9,1,51.0,110000,Тверской,1-я Тверская-Ямская ,7,Маяковская,55.7716705,37.5926351,1
7,34,3,96.0,120000,Аэропорт,Кочновский проезд,4к1,Гражданская,55.8065607,37.5426613,1
4,17,3,108.0,120000,Тропарево-Никулино, Академика Анохина,4К2,Юго-Западная,55.6698236,37.4714401,1
5,7,3,64.0,115000,Сосенское, Эдварда Грига,16к1,Потапово,55.5549779,37.5051968,1
4,9,2,54.0,120000,Пресненский,2-я Брестская ,37С1,Белорусская,55.7736484,37.5851738,1
14,14,2,56.0,115000,Замоскворечье,Люсиновская ,2С1,Добрынинская,55.7283135,37.6223453,1
6,6,1,55.0,120000,Хамовники, Пречистенка,24/1,Парк Культуры,55.7419907,37.5934126,1
8,25,2,70.0,120000,Проспект Вернадского,проспект Вернадского,42к1,Проспект Вернадского,55.6752431,37.4995561,1
13,24,2,37.8,110000,Донской,Новоданиловская набережная,8к2,Верхние котлы,55.6973691,37.6260718,0
8,8,3,75.0,120000,Гагаринский,Ленинский проспект,52,Воробьёвы горы,55.6994073,37.5638172,1
10,15,2,48.0,120000,Хорошевский,Ходынский бульвар,2,ЦСКА,55.7891099,37.5384095,1
2,29,1,36.0,105000,Богородское,Открытое шоссе,14Д,Бульвар Рокоссовского,55.8140882,37.7407572,1
14,20,2,38.0,120000,Филевский парк,Большая Филевская ,3к4,Фили,55.7484931,37.5188584,1
2,5,2,48.0,105000,Ломоносовский, Кравченко,16К2,Проспект Вернадского,55.6788142,37.51571,1
7,14,2,63.0,110000,Замоскворечье,Большая Пионерская ,46,Серпуховская,55.7245005,37.6344167,1
5,19,1,35.0,120000,Красносельский,проспект Академика Сахарова,7,Красные ворота,55.7693344,37.6424264,0
8,33,3,50.0,120000,Очаково-Матвеевское,проезд Стройкомбината,1,Очаково,55.6831368,37.4477379,1
18,28,2,47.0,115000,Щукино,Волоколамское шоссе,24к1,Стрешнево,55.8118021,37.4840653,1
7,14,2,52.0,110000,Замоскворечье,Люсиновская ,6,Добрынинская,55.7267491,37.6221254,1
6,9,2,75.0,115000,Филевский парк,Большая Филевская ,16к1,Фили,55.7506793,37.5030053,1
19,30,2,53.0,120000,Южнопортовый,Волгоградский проспект,32/5к2,Угрешская,55.7195825,37.6900195,1
10,20,2,40.0,120000,Филевский парк,Большая Филевская ,3к3,Фили,55.7495604,37.5181663,1
13,17,1,53.0,110000,Таганский,Марксистская ,5,Пролетарская,55.7372043,37.6637824,1
12,21,2,45.0,120000,Беговой,Ленинградский проспект,29к2,Динамо,55.7859493,37.56186,1
9,17,3,90.0,105000,Северное Измайлово,Щелковское шоссе,26К3,Щёлковская,55.8086323,37.7813746,1
9,33,2,45.0,110000,Очаково-Матвеевское,Очаковское шоссе,5к3,Аминьевская,55.6948285,37.4617782,1
5,6,3,65.12,120000,Можайский, Зворыкина,14к4,Сколково,55.6895186,37.3506552,1
13,37,2,65.0,120000,Хорошевский,Хорошевское шоссе,12к1,Беговая,55.7749222,37.5509291,1
5,7,2,32.0,110000,Басманный,Нижняя Красносельская ,35С2,Бауманская,55.7759236,37.6724628,1
19,34,2,44.0,120000,Войковский, Адмирала Макарова,6Бк2,Водный стадион,55.8338694,37.4910559,0
5,23,2,65.0,113000,Савеловский,2-я Квесисская ,20к1,Савёловская,55.7953076,37.5747346,1
3,12,2,50.0,110000,Тверской,Оружейный переулок,5,Маяковская,55.771347,37.5980455,1
6,9,3,53.9,110000,Очаково-Матвеевское,Аминьевское шоссе,4Дк2,Аминьевская,55.7210534,37.4499107,0
3,18,1,45.0,110000,Нагатинский затон, Корабельная,5А,Нагатинский Затон,55.6855411,37.6997218,1
5,21,2,54.5,120000,Филевский парк,Береговой проезд,5к2,Фили,55.7558595,37.5090193,1
8,15,2,75.0,110000,Соколиная гора,проспект Буденного,26к2,Сортировочная,55.7636533,37.731583,1
10,20,1,48.2,105000,Покровское-Стрешнево,Волоколамское шоссе,95/2к2,Трикотажная,55.8190744,37.4547251,0
5,10,1,47.0,110000,Тверской,Большой Гнездниковский переулок,10,Тверская,55.7623326,37.6047316,0
15,18,3,100.0,110000,Черемушки, Наметкина,11К1,Новые Черёмушки,55.6641782,37.5551216,1
2,15,2,50.0,120000,Хорошевский,Ходынский бульвар,20А,ЦСКА,55.7907119,37.5231662,1
13,21,2,47.0,115000,Войковский,Выборгская ,9/1,Водный стадион,55.8361191,37.4985657,1
15,32,1,34.5,110000,Хорошево-Мневники,Причальный проезд,10к2,Шелепиха,55.7606072,37.5160208,1
8,12,3,65.0,108000,Алексеевский,Ракетный бульвар,17,ВДНХ,55.8192288,37.6556289,1
2,5,2,66.0,110000,Академический, Кедрова,6К1,Академическая,55.6852564,37.5665063,1
4,4,1,29.0,110000,Тверской,Малый Каретный переулок,5,Цветной бульвар,55.7713421,37.613283,1
10,22,2,55.0,105000,Щукино, Берзарина,30А,Октябрьское поле,55.7890627,37.4734553,1
17,23,2,80.0,120000,Теплый Стан, Теплый Стан,7,Генерала Тюленева,55.6216761,37.4970826,1
17,21,2,63.8,120000,Свиблово,Сельскохозяйственная ,38к2,Ботанический сад,55.8472542,37.6307567,1
12,17,2,70.0,120000,Хорошевский, Полины Осипенко,22К3,Полежаевская,55.7821512,37.5279487,1
2,4,3,66.0,115000,Пресненский, Климашкина,15,Улица 1905 года,55.7671074,37.5686151,1
9,12,3,99.0,115000,Сосенское, Липовый Парк,8к2,Коммунарка,55.5698811,37.4875758,1
31,33,3,50.0,110000,Очаково-Матвеевское,Очаковское шоссе,5к2,Аминьевская,55.6953018,37.4596502,1
7,9,4,80.0,115000,Аэропорт,1-й Амбулаторный проезд,2,Красный Балтиец,55.8116308,37.5358641,1
